trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.7, 'e': 0.6065306597126334}",20,6,-53.72236151729409,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
2,False,"{'a': 0.7, 'e': 0.36787944117144233}",30,0,-113.08838775507127,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.7, 'e': 0.22313016014842982}",25,0,-78.36782533257086,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
4,False,"{'a': 0.7, 'e': 0.1353352832366127}",20,11,16.4457292206176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,False,"{'a': 0.7, 'e': 0.0820849986238988}",20,0,-83.69512746629397,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
6,False,"{'a': 0.7, 'e': 0.049787068367863944}",35,15,10.251957839505799,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
7,False,"{'a': 0.7, 'e': 0.0301973834223185}",25,0,21.758298899586922,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
8,False,"{'a': 0.7, 'e': 0.01831563888873418}",25,0,-10.07928896425699,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
9,False,"{'a': 0.7, 'e': 0.011108996538242306}",20,0,6.186282563484681,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
10,False,"{'a': 0.7, 'e': 0.006737946999085467}",20,0,13.017741855848623,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
11,False,"{'a': 0.7, 'e': 0.004086771438464067}",20,0,22.699031144727513,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.7, 'e': 0.0024787521766663585}",20,6,-20.407440762018087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
13,False,"{'a': 0.7, 'e': 0.0015034391929775724}",20,3,27.954561631983665,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.7, 'e': 0.0009118819655545162}",20,3,20.013985758681848,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.7, 'e': 0.0005530843701478336}",25,9,27.803766520923993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.7, 'e': 0.00033546262790251185}",20,8,-17.426402695619533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
17,False,"{'a': 0.7, 'e': 0.00020346836901064417}",30,5,-18.711505125097844,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
18,False,"{'a': 0.7, 'e': 0.00012340980408667956}",25,0,29.987474991121424,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.7, 'e': 7.48518298877006e-05}",20,10,15.05640270339845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.7, 'e': 4.5399929762484854e-05}",20,15,-33.418706571258106,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
21,False,"{'a': 0.7, 'e': 2.7536449349747158e-05}",25,12,19.368261814357254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.7, 'e': 1.670170079024566e-05}",25,20,7.699115649958318,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.7, 'e': 1.013009359863071e-05}",25,20,9.076020389019593,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.7, 'e': 6.14421235332821e-06}",20,2,26.945690273804654,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.7, 'e': 3.726653172078671e-06}",25,9,28.960434970795497,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.7, 'e': 2.2603294069810542e-06}",20,6,20.765442569823907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.7, 'e': 1.3709590863840845e-06}",25,13,6.050458322041939,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
28,False,"{'a': 0.7, 'e': 8.315287191035679e-07}",25,19,12.178182150198502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.7, 'e': 5.04347662567888e-07}",20,0,-17.805783294060568,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
30,False,"{'a': 0.7, 'e': 3.059023205018258e-07}",20,11,13.74599760132038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
