trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.7, 'e': 7.582560427911907e-10}",30,14,33.376242047312566,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.7, 'e': 4.5990553786523166e-10}",20,0,17.59322359581749,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
44,False,"{'a': 0.7, 'e': 2.7894680928689246e-10}",20,15,10.380773347646183,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.7, 'e': 1.6918979226151304e-10}",25,0,40.10501663475498,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.7, 'e': 1.026187963170189e-10}",20,9,19.930017676824185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.7, 'e': 6.224144622907783e-11}",20,0,13.296086041243846,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.7, 'e': 3.775134544279098e-11}",20,0,24.312330402218098,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.7, 'e': 2.289734845645553e-11}",30,3,39.58600439152494,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.7, 'e': 1.3887943864964021e-11}",20,10,17.99625277990091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.7, 'e': 8.423463754468647e-12}",35,13,39.975602408693476,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.7, 'e': 5.109089028063325e-12}",20,8,18.033320498965395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.7, 'e': 3.0988191387218256e-12}",25,0,34.042634997844495,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.7, 'e': 1.8795288165390832e-12}",25,18,13.616276544158525,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.7, 'e': 1.1399918530443554e-12}",20,13,7.00285511600451,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.7, 'e': 6.914400106940203e-13}",20,7,18.00627535583346,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.7, 'e': 4.1937956583795446e-13}",20,0,26.538462575874824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.7, 'e': 2.543665647376923e-13}",20,0,-17.653752448182615,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
59,False,"{'a': 0.7, 'e': 1.5428112031918877e-13}",25,19,12.313541557186838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.7, 'e': 9.357622968840175e-14}",30,13,29.631626328477164,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.7, 'e': 5.675685232632723e-14}",20,14,7.463889965174661,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.7, 'e': 3.442477108469977e-14}",30,16,24.497575254370908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.7, 'e': 2.0879679116459336e-14}",20,0,14.118693478178784,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
64,False,"{'a': 0.7, 'e': 1.2664165549094176e-14}",30,23,12.576633998538288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.7, 'e': 7.681204685202095e-15}",25,11,19.376668637812305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.7, 'e': 4.658886145103398e-15}",20,0,25.409229609659395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.7, 'e': 2.825757287115611e-15}",20,6,17.980791552278063,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.7, 'e': 1.713908431542013e-15}",25,0,39.46606739216596,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.7, 'e': 1.039538011670222e-15}",25,12,23.09210922181184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.7, 'e': 6.305116760146989e-16}",20,7,22.603910990791675,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.7, 'e': 3.8242466280971355e-16}",35,0,51.09737910390218,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.7, 'e': 2.3195228302435696e-16}",30,4,44.68473818767422,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.7, 'e': 1.4068617124461467e-16}",25,6,27.21034744901837,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
