trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
36,False,"{'a': 0.3, 'e': 1.522997974471263e-08}",25,0,38.38154082764942,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.3, 'e': 9.237449661970594e-09}",20,0,27.731619004952464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,False,"{'a': 0.3, 'e': 5.602796437537268e-09}",20,0,23.211497160188745,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.3, 'e': 3.398267819495071e-09}",25,0,35.22252751870888,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.3, 'e': 2.061153622438558e-09}",20,0,26.155031031900663,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,False,"{'a': 0.3, 'e': 1.2501528663867426e-09}",25,0,29.09603626450925,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.3, 'e': 7.582560427911907e-10}",30,0,-4.301526589746689,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
43,False,"{'a': 0.3, 'e': 4.5990553786523166e-10}",20,2,22.484912966785487,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.3, 'e': 2.7894680928689246e-10}",20,0,27.078403822760745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,False,"{'a': 0.3, 'e': 1.6918979226151304e-10}",30,14,31.17322037160895,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.3, 'e': 1.026187963170189e-10}",20,3,-33.90971277933855,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
47,False,"{'a': 0.3, 'e': 6.224144622907783e-11}",25,9,21.011550911503058,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.3, 'e': 3.775134544279098e-11}",25,15,17.350548139761504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.3, 'e': 2.289734845645553e-11}",30,0,37.315500056227464,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,False,"{'a': 0.3, 'e': 1.3887943864964021e-11}",20,0,31.212155114086258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.3, 'e': 8.423463754468647e-12}",20,0,19.630709817851297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,False,"{'a': 0.3, 'e': 5.109089028063325e-12}",30,0,29.878088799241652,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
53,False,"{'a': 0.3, 'e': 3.0988191387218256e-12}",25,19,11.227420895630779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.3, 'e': 1.8795288165390832e-12}",20,0,17.93900427668988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.3, 'e': 1.1399918530443554e-12}",25,16,11.97619862677433,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.3, 'e': 6.914400106940203e-13}",20,0,19.041039381063786,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.3, 'e': 4.1937956583795446e-13}",30,0,27.395693563503542,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.3, 'e': 2.543665647376923e-13}",20,4,21.669334700749623,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.3, 'e': 1.5428112031918877e-13}",25,12,14.752893469267477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.3, 'e': 9.357622968840175e-14}",20,10,16.091534292202255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.3, 'e': 5.675685232632723e-14}",20,0,33.39278817635065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,False,"{'a': 0.3, 'e': 3.442477108469977e-14}",20,0,25.458641054129,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.3, 'e': 2.0879679116459336e-14}",20,11,16.754739612579403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.3, 'e': 1.2664165549094176e-14}",20,8,16.890886535257835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.3, 'e': 7.681204685202095e-15}",25,0,19.537001771409,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.3, 'e': 4.658886145103398e-15}",35,20,24.132489592578803,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.3, 'e': 2.825757287115611e-15}",25,0,33.8336077933469,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.3, 'e': 1.713908431542013e-15}",30,0,33.476958121341454,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.3, 'e': 1.039538011670222e-15}",25,1,37.213241343777916,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.3, 'e': 6.305116760146989e-16}",25,0,33.517696930582325,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.3, 'e': 3.8242466280971355e-16}",20,0,27.07502068529486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.3, 'e': 2.3195228302435696e-16}",25,19,8.509992463269949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.3, 'e': 1.4068617124461467e-16}",20,14,11.103386597600206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.3, 'e': 8.533047625744066e-17}",30,0,34.04834170540054,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.3, 'e': 5.175555005801869e-17}",20,0,25.993899040843132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.3, 'e': 3.1391327920480296e-17}",20,0,21.575734736430515,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,False,"{'a': 0.3, 'e': 1.9039802832864523e-17}",20,0,18.77838658874113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.3, 'e': 1.1548224173015786e-17}",30,0,36.70841194618013,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.3, 'e': 7.004352026168645e-18}",20,0,29.844120185898973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.3, 'e': 4.248354255291589e-18}",20,0,20.998830991141578,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.3, 'e': 2.576757109154981e-18}",25,17,11.720759995906171,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.3, 'e': 1.5628821893349888e-18}",35,18,28.73649325500846,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.3, 'e': 9.479359653504757e-19}",20,2,22.579172836606602,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.3, 'e': 5.74952226429356e-19}",25,16,11.253290272781094,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.3, 'e': 3.4872615319944465e-19}",20,13,9.684231307711268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.3, 'e': 2.1151310375910805e-19}",30,0,24.933301124242192,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.3, 'e': 1.282891823608785e-19}",25,5,28.154773967354977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.3, 'e': 7.781132241133797e-20}",30,0,35.412977384302835,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.3, 'e': 4.719495271526123e-20}",25,3,31.707258174212985,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.3, 'e': 2.8625185805493937e-20}",25,0,35.72833794743138,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
91,False,"{'a': 0.3, 'e': 1.7362052831002947e-20}",25,10,21.441068459559695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.3, 'e': 1.0530617357553812e-20}",20,0,26.465264844497234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,False,"{'a': 0.3, 'e': 6.387142293058423e-21}",20,2,31.194174374136455,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.3, 'e': 3.873997628687187e-21}",25,0,36.09998989230567,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.3, 'e': 2.349698337452817e-21}",25,13,23.070934034408186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.3, 'e': 1.4251640827409352e-21}",20,15,7.321302484024103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.3, 'e': 8.644057113036095e-22}",30,0,28.572357050565394,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
98,False,"{'a': 0.3, 'e': 5.242885663363464e-22}",25,0,25.863006407234256,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.3, 'e': 3.1799709001977496e-22}",30,17,20.481293413604245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.3, 'e': 1.9287498479639178e-22}",25,9,20.890713556733587,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,8,18.4982129574315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,0,43.714398112314655,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",30,16,25.780720127272495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,35.475399234472135,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",35,20,25.268304391166062,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,0,35.8836356773502,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,0,30.373773025620896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,0,25.93761653688918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,9,13.857477121329739,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,0,35.21152838912829,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
