trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
14,False,"{'a': 0.7, 'e': 0.0009118819655545162}",20,0,10.616401449892164,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
15,False,"{'a': 0.7, 'e': 0.0005530843701478336}",25,0,24.464862326856924,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
16,False,"{'a': 0.7, 'e': 0.00033546262790251185}",30,0,18.37620583024922,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
17,False,"{'a': 0.7, 'e': 0.00020346836901064417}",30,6,24.529501026305898,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.7, 'e': 0.00012340980408667956}",25,0,23.91457405068153,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
19,False,"{'a': 0.7, 'e': 7.48518298877006e-05}",25,0,-3.7527172607428736,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
20,False,"{'a': 0.7, 'e': 4.5399929762484854e-05}",20,0,30.649812129955425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.7, 'e': 2.7536449349747158e-05}",25,17,0.9898950232992452,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.7, 'e': 1.670170079024566e-05}",25,16,6.8073597164780475,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.7, 'e': 1.013009359863071e-05}",35,21,24.238480658862745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.7, 'e': 6.14421235332821e-06}",25,8,24.96447196196318,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.7, 'e': 3.726653172078671e-06}",25,12,25.769390662486497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.7, 'e': 2.2603294069810542e-06}",25,18,11.71715372733531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.7, 'e': 1.3709590863840845e-06}",30,11,28.442323673660045,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.7, 'e': 8.315287191035679e-07}",30,16,18.12524925673525,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
29,False,"{'a': 0.7, 'e': 5.04347662567888e-07}",20,10,18.588097827615115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.7, 'e': 3.059023205018258e-07}",20,0,25.828129822678157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,False,"{'a': 0.7, 'e': 1.8553913626159784e-07}",20,8,25.83382106829878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.7, 'e': 1.1253517471925912e-07}",25,19,12.33903069546913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.7, 'e': 6.82560337633487e-08}",25,0,14.536211238718014,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
34,False,"{'a': 0.7, 'e': 4.139937718785167e-08}",30,1,45.671260540498004,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.7, 'e': 2.510999155743982e-08}",20,9,21.627396804933333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.7, 'e': 1.522997974471263e-08}",20,0,15.336059683211131,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
37,False,"{'a': 0.7, 'e': 9.237449661970594e-09}",20,10,19.149280578186012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.7, 'e': 5.602796437537268e-09}",20,14,13.493968950110236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.7, 'e': 3.398267819495071e-09}",20,0,16.300080999707276,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.7, 'e': 2.061153622438558e-09}",30,21,16.351669805379835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.7, 'e': 1.2501528663867426e-09}",20,13,7.225514862582529,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.7, 'e': 7.582560427911907e-10}",20,0,26.182242648900054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.7, 'e': 4.5990553786523166e-10}",25,3,37.64021923895339,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.7, 'e': 2.7894680928689246e-10}",20,8,7.92869218153939,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
45,False,"{'a': 0.7, 'e': 1.6918979226151304e-10}",20,0,9.847996281753348,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
46,False,"{'a': 0.7, 'e': 1.026187963170189e-10}",20,0,31.568382045217884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.7, 'e': 6.224144622907783e-11}",25,12,-16.361254245514445,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
48,False,"{'a': 0.7, 'e': 3.775134544279098e-11}",20,10,18.531886695378905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.7, 'e': 2.289734845645553e-11}",25,12,27.43345909695142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.7, 'e': 1.3887943864964021e-11}",25,12,25.79572179645407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.7, 'e': 8.423463754468647e-12}",25,10,30.96674419670102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.7, 'e': 5.109089028063325e-12}",30,24,13.9120142920601,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.7, 'e': 3.0988191387218256e-12}",20,12,16.601552728845192,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.7, 'e': 1.8795288165390832e-12}",25,14,13.789021226098704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.7, 'e': 1.1399918530443554e-12}",35,4,48.00428746077388,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.7, 'e': 6.914400106940203e-13}",20,12,-28.604748829083665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
57,False,"{'a': 0.7, 'e': 4.1937956583795446e-13}",20,11,18.06397646692041,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.7, 'e': 2.543665647376923e-13}",20,14,9.760891540548146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.7, 'e': 1.5428112031918877e-13}",20,16,6.545691909163042,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.7, 'e': 9.357622968840175e-14}",25,19,13.38287858444952,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.7, 'e': 5.675685232632723e-14}",20,11,13.941431244610879,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.7, 'e': 3.442477108469977e-14}",25,0,34.505794808607405,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.7, 'e': 2.0879679116459336e-14}",20,4,27.347727824963997,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.7, 'e': 1.2664165549094176e-14}",30,6,44.59370479538372,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.7, 'e': 7.681204685202095e-15}",30,14,23.658130816499096,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.7, 'e': 4.658886145103398e-15}",35,26,17.088416802246076,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.7, 'e': 2.825757287115611e-15}",20,4,14.815123712668623,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.7, 'e': 1.713908431542013e-15}",20,9,17.159724719036586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.7, 'e': 1.039538011670222e-15}",25,10,27.998368173311555,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.7, 'e': 6.305116760146989e-16}",25,10,31.360950912439304,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.7, 'e': 3.8242466280971355e-16}",30,13,30.98569937621662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.7, 'e': 2.3195228302435696e-16}",25,16,15.57085911574373,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.7, 'e': 1.4068617124461467e-16}",30,18,24.11271535060429,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.7, 'e': 8.533047625744066e-17}",20,0,21.6396126798424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.7, 'e': 5.175555005801869e-17}",20,8,18.11687488014635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.7, 'e': 3.1391327920480296e-17}",25,14,20.557718410432205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.7, 'e': 1.9039802832864523e-17}",35,15,32.67815683486898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.7, 'e': 1.1548224173015786e-17}",25,14,20.110484419638105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.7, 'e': 7.004352026168645e-18}",30,18,24.036842815227658,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.7, 'e': 4.248354255291589e-18}",20,8,21.88248440586509,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.7, 'e': 2.576757109154981e-18}",20,0,25.952229685442223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.7, 'e': 1.5628821893349888e-18}",25,14,19.773349580198378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.7, 'e': 9.479359653504757e-19}",20,0,28.619613652464903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.7, 'e': 5.74952226429356e-19}",20,8,21.790938587639523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.7, 'e': 3.4872615319944465e-19}",25,20,8.656433821820906,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.7, 'e': 2.1151310375910805e-19}",20,0,18.632273883697106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.7, 'e': 1.282891823608785e-19}",35,18,37.28514079897928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.7, 'e': 7.781132241133797e-20}",25,14,18.448314204703607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.7, 'e': 4.719495271526123e-20}",20,14,9.576485202472794,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.7, 'e': 2.8625185805493937e-20}",20,0,30.465847488257097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.7, 'e': 1.7362052831002947e-20}",25,0,38.30969247783145,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,False,"{'a': 0.7, 'e': 1.0530617357553812e-20}",30,13,26.65731228117496,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.7, 'e': 6.387142293058423e-21}",25,8,-13.475416435592821,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
94,False,"{'a': 0.7, 'e': 3.873997628687187e-21}",20,0,21.832868034853796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.7, 'e': 2.349698337452817e-21}",30,20,15.889297411368787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.7, 'e': 1.4251640827409352e-21}",20,0,31.481606135661046,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.7, 'e': 8.644057113036095e-22}",20,12,16.49475014208462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.7, 'e': 5.242885663363464e-22}",30,2,48.80034149646277,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.7, 'e': 3.1799709001977496e-22}",30,2,45.87258970224568,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.7, 'e': 1.9287498479639178e-22}",30,16,27.025191660914544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.7, 'e': 1.1698459177061964e-22}",20,13,13.686916262200116,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.7, 'e': 7.095474162284704e-23}",20,13,15.487887378585734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.7, 'e': 4.3036226246244867e-23}",20,3,21.50133658560197,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.7, 'e': 2.6102790696677047e-23}",20,6,25.75564109952748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.7, 'e': 1.583214286159632e-23}",30,17,23.15585543482555,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.7, 'e': 9.602680054508676e-24}",30,8,36.01579826730236,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.7, 'e': 5.824319868470494e-24}",20,1,24.326543736791482,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.7, 'e': 3.532628572200807e-24}",20,9,19.044993319008057,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.7, 'e': 2.1426475384166538e-24}",30,22,15.035440756512804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.7, 'e': 1.2995814250075031e-24}",25,13,21.398420917466055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.7, 'e': 7.882359790600851e-25}",25,14,18.676820992466265,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.7, 'e': 4.780892883885469e-25}",35,13,36.96593701034321,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.7, 'e': 2.899758114878488e-25}",25,8,22.63779384447318,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.7, 'e': 1.7587922024243116e-25}",35,17,27.187347367034388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.7, 'e': 1.0667613948338533e-25}",30,0,38.93513896692451,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.7, 'e': 6.47023492564546e-26}",35,11,24.332191272533258,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.7, 'e': 3.924395857947463e-26}",20,4,28.81805048446519,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.7, 'e': 2.3802664086944007e-26}",20,8,21.074315328563866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.7, 'e': 1.4437045551572354e-26}",30,0,24.76812782811642,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
120,False,"{'a': 0.7, 'e': 8.75651076269652e-27}",20,0,28.885395342494146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.7, 'e': 5.311092249679095e-27}",20,8,19.683641502515798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.7, 'e': 3.221340285992516e-27}",30,22,17.24116432732734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.7, 'e': 1.953841648821924e-27}",30,12,33.19313592007434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.7, 'e': 1.185064864233981e-27}",20,12,14.577743053741848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.7, 'e': 7.187781739060989e-28}",20,12,11.149466196353135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.7, 'e': 4.359610000063081e-28}",35,3,49.09599744752745,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.7, 'e': 2.6442371294280543e-28}",25,9,28.343128406952452,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.7, 'e': 1.603810890548638e-28}",20,1,27.30412270304658,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.7, 'e': 9.727604774987714e-29}",25,5,35.169448509570486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.7, 'e': 5.900090541597061e-29}",30,15,30.144484890017537,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.7, 'e': 3.578585808559134e-29}",20,0,27.35208129818227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.7, 'e': 2.1705220113036395e-29}",20,6,25.73996660027238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.7, 'e': 1.3164881474367883e-29}",25,13,9.08334932431955,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.7, 'e': 7.984904245686979e-30}",20,13,14.086471658166305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.7, 'e': 4.843089239878731e-30}",35,13,34.85978565538829,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.7, 'e': 2.9374821117108028e-30}",30,15,6.8959345461615955,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
137,False,"{'a': 0.7, 'e': 1.7816729631100128e-30}",20,16,7.533518350852178,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.7, 'e': 1.0806392777072785e-30}",20,13,13.48911614258412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.7, 'e': 6.554408540191793e-31}",20,12,14.890919035158362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.7, 'e': 3.975449735908647e-31}",30,19,20.753534302426885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.7, 'e': 2.411232150975086e-31}",25,17,12.47966053678076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.7, 'e': 1.462486227251231e-31}",20,9,18.77339250334395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.7, 'e': 8.870427362353295e-32}",25,14,21.452696245415343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.7, 'e': 5.380186160021138e-32}",25,14,17.7803347729202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.7, 'e': 3.263247861014401e-32}",25,19,10.96077540080012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.7, 'e': 1.9792598779469045e-32}",30,8,41.936814337787155,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.7, 'e': 1.2004817995138824e-32}",30,13,31.29127077300594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.7, 'e': 7.281290178321643e-33}",20,10,18.045409839680428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.7, 'e': 4.416325735416545e-33}",25,0,36.6626035321872,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.7, 'e': 2.6786369618080778e-33}",25,12,27.902081284163906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.7, 'e': 1.6246754435760975e-33}",30,22,16.148019764389062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.7, 'e': 9.854154686111257e-34}",20,7,20.572091343615167,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.7, 'e': 5.976846942677399e-34}",20,0,30.879342560331438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.7, 'e': 3.6251409191435593e-34}",25,7,30.794511732373312,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.7, 'e': 2.1987591132394053e-34}",25,11,28.12072402401917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.7, 'e': 1.3336148155022614e-34}",25,8,28.976462678850993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 8.088782738491285e-35}",30,13,33.70567721955892,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.7, 'e': 4.906094730649281e-35}",20,14,11.444519838339886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.7, 'e': 2.9756968735933825e-35}",20,3,32.0362993039662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.7, 'e': 1.8048513878454153e-35}",25,5,36.772946988612304,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.7, 'e': 1.0946977029531417e-35}",25,0,37.00324404583386,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.7, 'e': 6.639677199580735e-36}",25,15,17.81392966772953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.7, 'e': 4.027167792140633e-36}",20,8,21.54273907104587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.7, 'e': 2.4426007377405277e-36}",25,11,23.15170196002199,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.7, 'e': 1.4815122368763274e-36}",20,8,23.439907160792554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.7, 'e': 8.985825944049381e-37}",30,8,33.67205165987659,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.7, 'e': 5.450178937907168e-37}",25,15,18.639444785280414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.7, 'e': 3.3057006267607343e-37}",20,3,33.04537952245631,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.7, 'e': 2.005008781961654e-37}",35,0,52.942874490513844,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.7, 'e': 1.2160992992528256e-37}",20,7,20.195956447083,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.7, 'e': 7.376015102518876e-38}",20,16,7.734469710486409,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.7, 'e': 4.4737793061811207e-38}",35,20,21.894909092505365,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.7, 'e': 2.7134843139867624e-38}",25,1,39.33796633750018,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.7, 'e': 1.6458114310822737e-38}",20,8,23.329733699463276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.7, 'e': 9.982350930569248e-39}",20,12,13.406047431907412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.7, 'e': 6.054601895401186e-39}",25,14,22.020951048895267,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.7, 'e': 3.672301681915042e-39}",30,13,27.21725046922079,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.7, 'e': 2.2273635617957438e-39}",25,15,14.570995556383071,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.7, 'e': 1.3509642905558533e-39}",30,22,15.232801343382631,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.7, 'e': 8.194012623990515e-40}",20,4,26.135282305422898,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
