trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.7, 'e': 0.6065306597126334}",25,0,-190.29956441988006,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
2,False,"{'a': 0.7, 'e': 0.36787944117144233}",25,0,-111.9479392836008,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
3,False,"{'a': 0.7, 'e': 0.22313016014842982}",30,0,-96.24243174427079,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
4,False,"{'a': 0.7, 'e': 0.1353352832366127}",25,0,-114.14105240307495,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
5,False,"{'a': 0.7, 'e': 0.0820849986238988}",25,13,2.9048857676962943,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
6,False,"{'a': 0.7, 'e': 0.049787068367863944}",20,11,-68.15865082064565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
7,False,"{'a': 0.7, 'e': 0.0301973834223185}",25,13,10.892106767843412,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.7, 'e': 0.01831563888873418}",25,14,-41.992066184881686,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
9,False,"{'a': 0.7, 'e': 0.011108996538242306}",20,13,11.93542299867612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.7, 'e': 0.006737946999085467}",20,2,25.629646702129108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.7, 'e': 0.004086771438464067}",20,0,14.749033154912778,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
12,False,"{'a': 0.7, 'e': 0.0024787521766663585}",20,12,17.606740757286676,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.7, 'e': 0.0015034391929775724}",20,3,-6.916289805716817,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
14,False,"{'a': 0.7, 'e': 0.0009118819655545162}",20,0,19.39004722546776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.7, 'e': 0.0005530843701478336}",30,15,19.47660971481015,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.7, 'e': 0.00033546262790251185}",20,6,-0.46157703177813403,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
17,False,"{'a': 0.7, 'e': 0.00020346836901064417}",25,0,29.65984886162984,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.7, 'e': 0.00012340980408667956}",20,9,14.538749788764964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.7, 'e': 7.48518298877006e-05}",25,0,-9.600486117706204,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
20,False,"{'a': 0.7, 'e': 4.5399929762484854e-05}",20,0,-14.303313185484354,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
21,False,"{'a': 0.7, 'e': 2.7536449349747158e-05}",20,9,3.77163825117656,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.7, 'e': 1.670170079024566e-05}",25,0,32.104106235636074,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,False,"{'a': 0.7, 'e': 1.013009359863071e-05}",20,9,6.341015255227759,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
24,False,"{'a': 0.7, 'e': 6.14421235332821e-06}",25,7,19.97702687965303,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.7, 'e': 3.726653172078671e-06}",25,0,32.49707181765665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.7, 'e': 2.2603294069810542e-06}",25,11,23.39522572466546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.7, 'e': 1.3709590863840845e-06}",25,0,26.720697415942038,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,False,"{'a': 0.7, 'e': 8.315287191035679e-07}",20,1,19.41971148373689,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.7, 'e': 5.04347662567888e-07}",30,14,33.83013682915441,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.7, 'e': 3.059023205018258e-07}",20,0,-27.548185669352936,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
31,False,"{'a': 0.7, 'e': 1.8553913626159784e-07}",20,0,23.80324322082401,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
