trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
73,False,"{'a': 0.01, 'e': 0.3631854084160624}",30,0,-36.796327062394134,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
74,False,"{'a': 0.01, 'e': 0.7654140519453434}",20,3,-1.4340872892978878,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
75,False,"{'a': 0.01, 'e': 0.9802426408101081}",30,0,-116.50893686268942,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
76,False,"{'a': 0.01, 'e': 0.9550736440472949}",25,14,-21.248382045294075,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.6960693098638898}",25,14,-16.052873027644793,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.2666429323599373}",30,24,9.755033627479175,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.01, 'e': 0.22806693448309956}",25,0,26.38327375339912,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.6669380616522619}",25,1,-104.38522936474256,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 2}",1
81,False,"{'a': 0.01, 'e': 0.9425194910508831}",25,0,-209.52966114474364,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
82,False,"{'a': 0.01, 'e': 0.9873392775238264}",25,0,-245.8013625490181,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 5}",0
83,False,"{'a': 0.01, 'e': 0.7904239741978156}",20,0,-37.849887585347595,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
84,False,"{'a': 0.01, 'e': 0.3999853149883513}",25,0,-70.32642903229487,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
85,False,"{'a': 0.01, 'e': 0.08838369930580556}",20,0,18.316189336204594,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.01, 'e': 0.5551133015206257}",25,4,-102.1074655096561,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 2}",1
87,False,"{'a': 0.01, 'e': 0.8859318072699817}",25,0,-193.46114255366456,"{0: 12, 1: 2, 2: 6, 3: 3, 4: 2}",0
88,False,"{'a': 0.01, 'e': 0.9998433086476912}",25,0,-197.65693065102576,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
89,False,"{'a': 0.01, 'e': 0.8689582973139933}",20,0,-83.96692847155485,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
90,False,"{'a': 0.01, 'e': 0.5253219888177297}",20,0,-94.48971695999292,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
91,False,"{'a': 0.01, 'e': 0.05306853621402457}",25,7,-5.377058266990918,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
92,False,"{'a': 0.01, 'e': 0.4321779448847783}",30,0,-31.975352631359698,"{0: 26, 1: 2, 2: 0, 3: 1, 4: 1}",0
93,False,"{'a': 0.01, 'e': 0.8116121923430246}",30,13,-84.94786121568481,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
94,False,"{'a': 0.01, 'e': 0.9923354691509287}",25,0,-70.3545819212235,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
95,False,"{'a': 0.01, 'e': 0.9301004142012892}",20,0,-88.90523077688471,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
96,False,"{'a': 0.01, 'e': 0.6401443394691997}",30,12,-65.94415971004977,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 1}",1
97,False,"{'a': 0.01, 'e': 0.1934586046207122}",20,7,-1.985121614252875,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
98,False,"{'a': 0.01, 'e': 0.3005925437436371}",25,15,-87.91063948382558,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 2}",1
99,False,"{'a': 0.01, 'e': 0.7210481538680822}",20,0,-38.147593489723974,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
100,False,"{'a': 0.01, 'e': 0.9649660284921133}",20,0,-133.21595527596153,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
101,False,"{'a': 0.01, 'e': 0.9726265649744922}",25,0,-146.5660200065214,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
102,False,"{'a': 0.01, 'e': 0.7421541968137826}",30,7,-132.09623587864598,"{0: 11, 1: 4, 2: 5, 3: 2, 4: 1}",1
103,False,"{'a': 0.01, 'e': 0.32997659774057014}",20,0,33.50105900662865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.16299078079570548}",25,0,-11.619596088636087,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
105,False,"{'a': 0.01, 'e': 0.616052331690985}",35,0,-88.52884743391724,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
106,False,"{'a': 0.01, 'e': 0.9182827862121189}",25,0,-124.68573544945895,"{0: 13, 1: 7, 2: 3, 3: 0, 4: 2}",0
107,False,"{'a': 0.01, 'e': 0.9956855884367365}",20,0,-92.04578762177276,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
108,False,"{'a': 0.01, 'e': 0.8293098328631502}",20,0,-67.7383174033784,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
109,False,"{'a': 0.01, 'e': 0.45989010701310373}",20,9,-17.20400298237335,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.022126756261955732}",20,9,19.584086854622086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.01, 'e': 0.49872621790648564}",30,11,-50.049781246109355,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 1}",1
112,False,"{'a': 0.01, 'e': 0.853220107722584}",20,0,-106.64895446019234,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
113,False,"{'a': 0.01, 'e': 0.9988159580766447}",20,0,-98.12662961781253,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
114,False,"{'a': 0.01, 'e': 0.8998668269691938}",25,0,-19.966795834986236,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
115,False,"{'a': 0.01, 'e': 0.580598912666927}",20,13,-1.787544077850694,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.11918013544881928}",25,10,26.39599293158226,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.37141809547969407}",20,2,-19.562372787268444,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
118,False,"{'a': 0.01, 'e': 0.7710802229758452}",30,0,-151.1752717274814,"{0: 20, 1: 2, 2: 3, 3: 3, 4: 2}",0
119,False,"{'a': 0.01, 'e': 0.9819550195245901}",25,0,-92.31798914659414,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
120,False,"{'a': 0.01, 'e': 0.9524129804151563}",20,0,-195.63667358064026,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
121,False,"{'a': 0.01, 'e': 0.6896870271361664}",20,8,-48.676188251782655,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
122,False,"{'a': 0.01, 'e': 0.25810163593826746}",30,3,33.79522773818182,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.23667603734656428}",30,16,-15.4780465515507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
124,False,"{'a': 0.01, 'e': 0.6735071623235862}",20,2,3.487943334973881,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.01, 'e': 0.9454402445803316}",20,0,-102.62530651771317,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
126,False,"{'a': 0.01, 'e': 0.9858965815825497}",25,0,-126.86383665849098,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
127,False,"{'a': 0.01, 'e': 0.784971051068018}",20,0,-49.24447771246865,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.39185723042955}",25,17,-0.665240914346737,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.0971969067167568}",25,11,12.785392455461944,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.01, 'e': 0.562453851238172}",25,2,-144.10220568616714,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 3}",1
131,False,"{'a': 0.01, 'e': 0.8900024767126464}",20,0,-46.1030042592961,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
132,False,"{'a': 0.01, 'e': 0.99964745596635}",25,0,-186.77582654696528,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
133,False,"{'a': 0.01, 'e': 0.8645438740756395}",20,0,-27.166501845322877,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
134,False,"{'a': 0.01, 'e': 0.5177697997895051}",25,12,-45.207421850717054,"{0: 8, 1: 2, 2: 1, 3: 2, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.04422762066183891}",20,2,-19.846722097560896,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.01, 'e': 0.4401430224960407}",30,0,-38.17182323403881,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
137,False,"{'a': 0.01, 'e': 0.8167513032223337}",30,0,-99.26771591273038,"{0: 18, 1: 1, 2: 10, 3: 1, 4: 0}",0
138,False,"{'a': 0.01, 'e': 0.9933903797222716}",20,0,-254.86426611660616,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 5}",0
139,False,"{'a': 0.01, 'e': 0.926812845565509}",20,0,-148.07098691865014,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
140,False,"{'a': 0.01, 'e': 0.6333192030862999}",25,0,-35.18748169638284,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
141,False,"{'a': 0.01, 'e': 0.18476693191217952}",25,13,21.809721582739954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.3090227281660707}",25,8,-29.480522671781113,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.7271528468448447}",25,3,-19.010769558089375,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.9672505882738824}",25,0,-55.57599629101919,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
145,False,"{'a': 0.01, 'e': 0.9705316516498831}",20,0,-91.09220073072105,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
146,False,"{'a': 0.01, 'e': 0.7361927182273159}",25,0,-116.6519382672735,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
147,False,"{'a': 0.01, 'e': 0.32160813176404734}",35,13,-12.7816982996967,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
148,False,"{'a': 0.01, 'e': 0.17171734183077755}",25,13,24.54850279160891,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.6230004212937645}",25,18,9.9699591147153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.9217512697247493}",20,0,-63.42432671909593,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
151,False,"{'a': 0.01, 'e': 0.9948252601277343}",25,0,-153.24153187463227,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
152,False,"{'a': 0.01, 'e': 0.8243313311075577}",30,0,-138.97553307174786,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 3}",0
153,False,"{'a': 0.01, 'e': 0.45201234267200896}",25,10,-34.14563332038297,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.030975031731216456}",20,13,11.676999710566943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.506378638074642}",30,0,-202.98583629213877,"{0: 18, 1: 4, 2: 3, 3: 1, 4: 4}",1
156,False,"{'a': 0.01, 'e': 0.8578030932449878}",30,0,-149.52486190594576,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
157,False,"{'a': 0.01, 'e': 0.9992074342602034}",20,0,-229.10806954698026,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 5}",0
158,False,"{'a': 0.01, 'e': 0.8959709467909631}",25,0,-71.5227771955386,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
159,False,"{'a': 0.01, 'e': 0.5733695234681091}",25,0,-71.6353650954846,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
160,False,"{'a': 0.01, 'e': 0.11038724383904756}",25,13,21.021680883053403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.01, 'e': 0.37962168297153187}",20,7,-3.8868975860018864,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
162,False,"{'a': 0.01, 'e': 0.7766859820216312}",30,1,-161.23990095670368,"{0: 19, 1: 0, 2: 7, 3: 0, 4: 3}",1
163,False,"{'a': 0.01, 'e': 0.9835904648022342}",25,0,-153.63251223862142,"{0: 16, 1: 2, 2: 2, 3: 3, 4: 2}",0
164,False,"{'a': 0.01, 'e': 0.9496776978825432}",20,0,-41.55909174945441,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
165,False,"{'a': 0.01, 'e': 0.6832507093535931}",20,8,-22.803159551373867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
166,False,"{'a': 0.01, 'e': 0.2495401179733381}",20,9,-18.114629631634926,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
167,False,"{'a': 0.01, 'e': 0.24526659730265726}",20,13,5.835210783666073,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.01, 'e': 0.6800234955873388}",20,0,-12.890740917762123,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
169,False,"{'a': 0.01, 'e': 0.9482869255037094}",25,13,-105.68873718692973,"{0: 5, 1: 1, 2: 3, 3: 2, 4: 1}",1
170,False,"{'a': 0.01, 'e': 0.9843766433940419}",20,0,-67.08288844855834,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
171,False,"{'a': 0.01, 'e': 0.7794566276458688}",20,0,-94.66505923175652,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
172,False,"{'a': 0.01, 'e': 0.38369844494974187}",20,13,12.482565730554233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.01, 'e': 0.10600249902117563}",20,8,-1.2617760633120998,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
174,False,"{'a': 0.01, 'e': 0.569750334265312}",25,17,-49.93294219790052,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
175,False,"{'a': 0.01, 'e': 0.8940034169437217}",20,0,-162.5922212422744,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
176,False,"{'a': 0.01, 'e': 0.9993732836951247}",30,0,-154.10642887907696,"{0: 16, 1: 5, 2: 5, 3: 3, 4: 1}",0
177,False,"{'a': 0.01, 'e': 0.8600617162362019}",20,0,-115.73627977745932,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
178,False,"{'a': 0.01, 'e': 0.5101770449416688}",30,0,-29.61357108344706,"{0: 26, 1: 0, 2: 2, 3: 2, 4: 0}",0
179,False,"{'a': 0.01, 'e': 0.03538323999893738}",30,15,23.14756821259909,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.4480736161291701}",25,6,-1.7584720977503858,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
181,False,"{'a': 0.01, 'e': 0.8218264239151785}",20,0,-72.92102944172628,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
182,False,"{'a': 0.01, 'e': 0.9943674609282015}",25,0,-124.83158882238219,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
183,False,"{'a': 0.01, 'e': 0.9234526637284138}",20,0,-189.7661494122145,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
