trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.6065306597126334}",20,0,-54.915750399650335,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.5769498103804866}",20,0,-74.75252165740534,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.5488116360940264}",20,0,-79.14798076112469,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.5220457767610159}",30,0,-136.37877659883947,"{0: 22, 1: 1, 2: 2, 3: 3, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.4965853037914094}",20,0,-52.148300963218645,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.4723665527410146}",20,15,3.2536232584178943,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0.44932896411722145}",20,0,-118.70313011213246,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.42741493194872654}",25,14,-41.30355006667803,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
9,False,"{'a': 0.5, 'e': 0.40656965974059894}",20,0,-48.184265160020985,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.38674102345450106}",20,0,-71.13294582672586,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.36787944117144217}",25,1,-6.245046651183923,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
12,False,"{'a': 0.5, 'e': 0.34993774911115516}",25,0,-62.3975604703903,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.3328710836980794}",30,16,21.61922765963899,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0.31663676937905305}",25,12,-54.538966053508936,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
15,False,"{'a': 0.5, 'e': 0.3011942119122019}",25,0,-32.06696798205442,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.2865047968601899}",30,7,-16.792750799657675,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0.2725317930340124}",20,9,-51.65279182793054,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
18,False,"{'a': 0.5, 'e': 0.2592402606458913}",25,6,-47.570793601941,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
19,False,"{'a': 0.5, 'e': 0.24659696394160627}",30,16,26.85568104401476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.23457028809379746}",20,11,-1.60353378250481,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.22313016014842962}",20,6,11.517522726970437,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.21224797382674285}",25,11,-50.03031733149635,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
23,False,"{'a': 0.5, 'e': 0.20189651799465522}",20,3,-14.12318621452216,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
24,False,"{'a': 0.5, 'e': 0.1920499086207539}",20,0,12.754817306544522,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.18268352405273444}",35,15,14.274126719433823,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.17377394345044495}",30,15,6.867400660267817,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.16529888822158634}",30,0,13.392389664177639,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.15723716631362744}",25,5,-71.4195414369436,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
29,False,"{'a': 0.5, 'e': 0.14956861922263487}",25,9,-56.04935304145256,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
30,False,"{'a': 0.5, 'e': 0.1422740715865134}",20,0,-34.519226653009305,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.1353352832366125}",30,20,-65.56973807864694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
32,False,"{'a': 0.5, 'e': 0.12873490358780407}",20,6,8.118555120659677,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.1224564282529818}",20,15,9.739354191175241,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.5, 'e': 0.11648415777349687}",20,12,17.466743731689107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.11080315836233381}",25,0,29.24560005260652,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.10539922456186429}",20,9,-22.733089960418678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
37,False,"{'a': 0.5, 'e': 0.1002588437228037}",25,15,-2.630627968367294,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
38,False,"{'a': 0.5, 'e': 0.09536916221554961}",20,6,-20.837318948853433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
39,False,"{'a': 0.5, 'e': 0.09071795328941251}",20,4,16.320411795066555,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.08629358649937054}",20,3,26.47050217811616,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.08208499862389883}",30,13,-6.81843106916299,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
42,False,"{'a': 0.5, 'e': 0.0780816660011532}",20,13,6.132442802274433,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.07427357821433395}",25,17,16.8357820699825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.07065121306042965}",25,18,15.190977086495824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.06720551273974984}",25,17,11.899255363990758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.06392786120670765}",30,20,19.48008598081999,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.060810062625218056}",20,14,14.166420020591406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.05784432087483856}",20,6,26.063384315896204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.055023220056407335}",25,3,-45.37396759654665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
50,False,"{'a': 0.5, 'e': 0.0523397059484325}",20,9,19.968917115930235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.049787068367864055}",25,15,18.9634774644692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.04735892439114103}",20,1,31.740524934857206,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.04504920239355792}",25,5,-51.88015616532396,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",1
54,False,"{'a': 0.5, 'e': 0.0428521268670403}",25,15,17.31357992822525,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.040762203978366336}",25,20,9.947622269355591,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.038774207831722134}",25,17,15.909830307533364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.036883167401240126}",20,8,7.563810519800439,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.03508435410084515}",20,13,13.629478868322774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.0333732699603262}",25,3,17.986860631649133,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.031745636378068064}",20,7,-0.13421473027544017,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.030197383422318622}",20,0,10.1646183616125,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.028724639654239548}",25,10,24.03991054996954,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.02732372244729268}",30,16,27.602347042560677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.02599112877875546}",20,6,1.6560625421243111,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.024723526470339506}",20,0,16.637055216598544,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.02351774585600922}",30,19,23.311690162144195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.02237077185616571}",20,16,5.455187183723838,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.02127973643837728}",25,0,19.986459588582864,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.0202419114458045}",20,12,17.986559952121613,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.01925470177538703}",20,2,34.04119391051016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.018315638888734286}",20,14,9.436188264853655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.017422374639493608}",25,7,22.958520634678948,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.01657267540176134}",20,4,26.7301270037537,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.015764416484854583}",20,16,8.016588812633762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.014995576820477797}",30,24,12.964021126304306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.014264233908999344}",30,9,-12.209090044372736,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
77,False,"{'a': 0.5, 'e': 0.013568559012201019}",20,0,-55.01194141459045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.012906812580479954}",25,11,21.62549809826215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.012277339903068524}",30,7,34.242451491589144,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.011678566970395526}",20,10,19.185487555487104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.011108996538242386}",20,3,27.444618005591543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.010567204383852731}",20,11,13.923010995738515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
