trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 1.0}",25,0,-103.73141705040136,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
2,False,"{'a': 0.1, 'e': 0.25}",20,0,-54.59230684608158,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
3,False,"{'a': 0.1, 'e': 0.1111111111111111}",25,6,-40.06135089927076,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
4,False,"{'a': 0.1, 'e': 0.0625}",20,6,-26.011052116480034,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 0}",1
5,False,"{'a': 0.1, 'e': 0.04}",30,0,-115.14768013942923,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
6,False,"{'a': 0.1, 'e': 0.027777777777777776}",20,0,-49.90111144734974,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
7,False,"{'a': 0.1, 'e': 0.02040816326530612}",25,6,-9.7578421032022,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
8,False,"{'a': 0.1, 'e': 0.015625}",25,18,13.12352131148103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,False,"{'a': 0.1, 'e': 0.012345679012345678}",20,0,-51.04688093506434,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
10,False,"{'a': 0.1, 'e': 0.01}",20,0,22.14995205465356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.1, 'e': 0.008264462809917356}",20,0,-21.66457441655328,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.006944444444444444}",20,0,-27.31586910941423,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
13,False,"{'a': 0.1, 'e': 0.005917159763313609}",25,16,0.6604792415761764,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
14,False,"{'a': 0.1, 'e': 0.00510204081632653}",20,0,22.754091752963166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.1, 'e': 0.0044444444444444444}",20,0,-26.543316324892714,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
16,False,"{'a': 0.1, 'e': 0.00390625}",20,0,-49.25990900720674,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
17,False,"{'a': 0.1, 'e': 0.0034602076124567475}",35,13,-34.8556801254094,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
18,False,"{'a': 0.1, 'e': 0.0030864197530864196}",30,0,-45.280809772338756,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
19,False,"{'a': 0.1, 'e': 0.002770083102493075}",25,14,-24.416133376470675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
20,False,"{'a': 0.1, 'e': 0.0025}",30,0,36.49474095537306,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.1, 'e': 0.0022675736961451248}",20,0,-5.742915499363105,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
22,False,"{'a': 0.1, 'e': 0.002066115702479339}",25,0,22.916350303601675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,False,"{'a': 0.1, 'e': 0.001890359168241966}",20,0,18.029908321106717,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,False,"{'a': 0.1, 'e': 0.001736111111111111}",25,0,17.27760209805613,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
25,False,"{'a': 0.1, 'e': 0.0016}",20,3,15.362173560852879,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.1, 'e': 0.0014792899408284023}",25,0,-13.743073058395812,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
