trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 1.0}",20,0,-135.58066848706594,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
2,False,"{'a': 0.01, 'e': 0.25}",25,0,-116.15708114262495,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
3,False,"{'a': 0.01, 'e': 0.1111111111111111}",20,0,-37.90635400725863,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
4,False,"{'a': 0.01, 'e': 0.0625}",30,0,-101.22192337317699,"{0: 26, 1: 0, 2: 0, 3: 2, 4: 2}",0
5,False,"{'a': 0.01, 'e': 0.04}",30,0,-14.325843666932492,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.027777777777777776}",20,0,-21.537691518088725,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
7,False,"{'a': 0.01, 'e': 0.02040816326530612}",25,0,-31.537035075693996,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.01, 'e': 0.015625}",20,0,-61.850397689015345,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
9,False,"{'a': 0.01, 'e': 0.012345679012345678}",35,0,23.390281174210543,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
10,False,"{'a': 0.01, 'e': 0.01}",25,0,-2.741348332052191,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
11,False,"{'a': 0.01, 'e': 0.008264462809917356}",30,0,-38.380504832147324,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
12,False,"{'a': 0.01, 'e': 0.006944444444444444}",20,0,15.16177001778815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.01, 'e': 0.005917159763313609}",25,0,-22.609139599695023,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
14,False,"{'a': 0.01, 'e': 0.00510204081632653}",25,0,-8.669794314799278,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
15,False,"{'a': 0.01, 'e': 0.0044444444444444444}",20,0,-26.15008677598529,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
16,False,"{'a': 0.01, 'e': 0.00390625}",25,0,-14.703990651783789,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
17,False,"{'a': 0.01, 'e': 0.0034602076124567475}",30,0,3.8771695418445633,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
18,False,"{'a': 0.01, 'e': 0.0030864197530864196}",30,0,-53.46789153915539,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
19,False,"{'a': 0.01, 'e': 0.002770083102493075}",25,0,-9.707445722955724,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
20,False,"{'a': 0.01, 'e': 0.0025}",35,0,40.576591484304636,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.01, 'e': 0.0022675736961451248}",20,0,19.55637432710244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,False,"{'a': 0.01, 'e': 0.002066115702479339}",30,0,40.147079599576024,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,False,"{'a': 0.01, 'e': 0.001890359168241966}",25,0,19.30367762117381,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
24,False,"{'a': 0.01, 'e': 0.001736111111111111}",30,0,29.607932624539238,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
25,False,"{'a': 0.01, 'e': 0.0016}",25,0,18.80183745963407,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.01, 'e': 0.0014792899408284023}",25,0,29.978725793136583,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,False,"{'a': 0.01, 'e': 0.0013717421124828531}",20,0,1.4635230417847067,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
28,False,"{'a': 0.01, 'e': 0.0012755102040816326}",20,0,10.552577963427106,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,False,"{'a': 0.01, 'e': 0.0011890606420927466}",25,0,23.793889442024213,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,False,"{'a': 0.01, 'e': 0.0011111111111111111}",25,10,21.781891366729475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.01, 'e': 0.001040582726326743}",20,0,21.135491183914933,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 0.01, 'e': 0.0009765625}",20,0,21.127486322054427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
33,False,"{'a': 0.01, 'e': 0.0009182736455463728}",20,0,25.20794947853034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,False,"{'a': 0.01, 'e': 0.0008650519031141869}",25,0,29.612064051254745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.01, 'e': 0.0008163265306122449}",30,0,30.95582082727929,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.01, 'e': 0.0007716049382716049}",20,0,21.192496287944376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.01, 'e': 0.0007304601899196494}",25,0,-52.78589735729852,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
38,False,"{'a': 0.01, 'e': 0.0006925207756232687}",25,0,3.0069053304686557,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
39,False,"{'a': 0.01, 'e': 0.0006574621959237344}",35,0,14.588296919987837,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
40,False,"{'a': 0.01, 'e': 0.000625}",20,12,12.99605920917925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.01, 'e': 0.000594883997620464}",30,0,33.74261628808517,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.01, 'e': 0.0005668934240362812}",25,18,11.433584967131956,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.01, 'e': 0.0005408328826392645}",25,0,33.63760014031991,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,False,"{'a': 0.01, 'e': 0.0005165289256198347}",30,0,27.2796872687931,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,False,"{'a': 0.01, 'e': 0.0004938271604938272}",25,0,26.918835789761452,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.01, 'e': 0.0004725897920604915}",25,0,23.3858040775136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.01, 'e': 0.0004526935264825713}",20,0,20.235242078991412,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 0.01, 'e': 0.00043402777777777775}",25,0,-17.49381519122377,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
49,False,"{'a': 0.01, 'e': 0.00041649312786339027}",35,0,34.77100430953137,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,False,"{'a': 0.01, 'e': 0.0004}",25,0,21.259562393865124,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.01, 'e': 0.00038446751249519417}",20,1,25.787550775908404,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.01, 'e': 0.0003698224852071006}",25,0,6.5413133590009975,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
53,False,"{'a': 0.01, 'e': 0.000355998576005696}",20,0,18.288139491372757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.01, 'e': 0.0003429355281207133}",20,0,23.496864462975108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.01, 'e': 0.00033057851239669424}",25,0,15.45929005937369,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.01, 'e': 0.00031887755102040814}",25,0,24.603516308581977,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.01, 'e': 0.0003077870113881194}",30,0,33.944606232609274,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.01, 'e': 0.00029726516052318666}",20,0,20.419568374050804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.0002872737719046251}",20,0,26.921028218884963,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.01, 'e': 0.0002777777777777778}",25,0,21.31966558126667,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
61,False,"{'a': 0.01, 'e': 0.0002687449610319806}",30,18,15.963086586851395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.01, 'e': 0.00026014568158168577}",30,0,29.386266341372263,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.01, 'e': 0.0002519526329050139}",20,0,15.059008514145038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,False,"{'a': 0.01, 'e': 0.000244140625}",20,0,14.08984476229474,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.01, 'e': 0.00023668639053254438}",30,7,-14.03147856714599,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
66,False,"{'a': 0.01, 'e': 0.0002295684113865932}",20,0,25.601718861600798,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.01, 'e': 0.00022276676319893073}",35,0,32.9477592248972,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.01, 'e': 0.00021626297577854672}",20,0,26.46778963726039,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.01, 'e': 0.00021003990758244065}",25,0,24.1619292164593,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
70,False,"{'a': 0.01, 'e': 0.00020408163265306123}",25,0,24.134289812873302,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.01, 'e': 0.00019837333862328903}",20,0,11.679052242386446,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.00019290123456790122}",20,0,24.556477428777598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.00018765246762994934}",25,0,29.938426179713034,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.01, 'e': 0.00018261504747991235}",20,0,20.432894456634894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.01, 'e': 0.00017777777777777779}",25,0,34.30215505595644,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.01, 'e': 0.00017313019390581717}",30,0,34.909263326492635,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,False,"{'a': 0.01, 'e': 0.00016866250632484398}",30,0,31.241838947751354,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.01, 'e': 0.0001643655489809336}",30,0,39.511300802337445,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.0001602307322544464}",35,0,42.131113620745474,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.00015625}",25,0,21.561860053669047,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.01, 'e': 0.00015241579027587258}",25,0,15.758887634189554,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.000148720999405116}",30,0,37.98049382381272,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.01, 'e': 0.00014515894904920887}",25,0,27.393257835913307,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.01, 'e': 0.0001417233560090703}",20,0,18.279659437487336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.01, 'e': 0.0001384083044982699}",20,0,16.86430052909677,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.01, 'e': 0.00013520822065981613}",30,0,29.304940803510174,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.01, 'e': 0.0001321178491214163}",20,0,22.793632369062056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.01, 'e': 0.00012913223140495868}",25,0,26.891429307000276,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.01, 'e': 0.00012624668602449185}",35,0,42.67292738886285,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
