trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
923,False,"{'a': 0.7, 'e': 3.741938122617312e-201}",20,9,21.650260604570946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.7, 'e': 2.2696001981149314e-201}",25,16,13.207139791246636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.7, 'e': 1.3765821054465728e-201}",20,14,11.605928328871224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.7, 'e': 8.349392525651157e-202}",25,20,8.045941066494489,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.7, 'e': 5.0641625567829265e-202}",25,10,26.747707166653992,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.7, 'e': 3.071569856457565e-202}",30,23,15.885498061242572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.7, 'e': 1.8630012913906457e-202}",25,20,10.189960220867077,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.7, 'e': 1.1299674023126563e-202}",20,13,14.433792732147108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.7, 'e': 6.853598739784661e-203}",30,18,24.573134749379268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.7, 'e': 4.1569177650472634e-203}",25,10,24.286370045008237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.7, 'e': 2.5212980744052826e-203}",25,17,14.291198795164377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.7, 'e': 1.5292445844012282e-203}",20,10,19.413444597511308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 9.27533726638849e-204}",20,14,12.454354658625197,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.7, 'e': 5.6257764312397845e-204}",25,12,26.944405498535026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.7, 'e': 3.412205890235651e-204}",20,8,24.576893022893866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.7, 'e': 2.069607489679963e-204}",20,14,12.209294531591418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.7, 'e': 1.255280396061795e-204}",20,12,10.185829477069317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.7, 'e': 7.6136604674769635e-205}",30,18,23.258614607420213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.7, 'e': 4.6179185061668e-205}",20,16,8.58923214860159,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.7, 'e': 2.800909158044528e-205}",20,2,29.609291791902304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.7, 'e': 1.698837279423904e-205}",35,26,16.490276466583904,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.7, 'e': 1.0303968958333958e-205}",20,9,25.94186624131867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.7, 'e': 6.249673089956792e-206}",20,16,8.39729506625196,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.7, 'e': 3.790618342239785e-206}",25,3,30.754983949237538,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.7, 'e': 2.2991262438375058e-206}",25,11,24.211679152247292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.7, 'e': 1.3944905574373912e-206}",20,11,15.96463430911727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.7, 'e': 8.458012777655389e-207}",20,3,31.777203875785634,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.7, 'e': 5.130044069889206e-207}",25,12,20.511065329816525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.7, 'e': 3.1115290140647832e-207}",30,4,45.31733721311321,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.7, 'e': 1.8872377456157127e-207}",20,0,28.673755186626366,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
953,False,"{'a': 0.7, 'e': 1.1446675548828814e-207}",30,19,23.23461971300451,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.7, 'e': 6.94275967214761e-208}",20,12,13.9835003974587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.7, 'e': 4.210996604173957e-208}",25,11,24.758659290129444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.7, 'e': 2.554098548377289e-208}",20,10,18.251906177895822,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.7, 'e': 1.5491390775183565e-208}",20,14,10.623862928864876,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.7, 'e': 9.396003466738291e-209}",20,1,31.167227448781112,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.7, 'e': 5.698964181342966e-209}",20,7,22.46541664080096,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.7, 'e': 3.4565965045886174e-209}",20,10,16.411715127490602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.7, 'e': 2.0965317582885168e-209}",30,15,32.62335438032472,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.7, 'e': 1.2716107904632215e-209}",20,15,7.904682708031817,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.7, 'e': 7.71270931637361e-210}",35,15,33.22554378159629,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.7, 'e': 4.677994669831859e-210}",20,10,21.806206632993685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.7, 'e': 2.8373471932253003e-210}",20,16,5.1536127511866905,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.7, 'e': 1.72093806494073e-210}",30,14,27.808892214886843,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.7, 'e': 1.0438016998530838e-210}",30,17,23.450479934546987,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.7, 'e': 6.3309773362105915e-211}",25,11,26.915649451146685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.7, 'e': 3.83993186035754e-211}",25,14,19.151168877978918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.7, 'e': 2.329036404514219e-211}",30,8,35.859586457893144,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.7, 'e': 1.4126319869247489e-211}",30,16,22.07564798805136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.7, 'e': 8.568046109606362e-212}",20,11,17.911797121695717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.7, 'e': 5.196782659307809e-212}",35,18,33.01150556241179,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.7, 'e': 3.1520080147331386e-212}",35,23,22.2453959698499,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.7, 'e': 1.9117895005955984e-212}",20,15,7.875582280695695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.7, 'e': 1.1595589470279343e-212}",25,19,10.84966634881355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.7, 'e': 7.033080531165396e-213}",20,16,8.8756690620978,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.7, 'e': 4.2657789743798256e-213}",25,14,17.969867991428696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.7, 'e': 2.5873257355188764e-213}",25,20,9.419449084121092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.7, 'e': 1.5692923852557387e-213}",20,8,25.315357194877315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.7, 'e': 9.518239457111753e-214}",20,13,11.94005443044427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
