trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
89,False,"{'a': 0.1, 'e': 0.007446583070924404}",25,0,34.838945732457795,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,False,"{'a': 0.1, 'e': 0.007083408929052182}",25,0,35.07670667544945,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
91,False,"{'a': 0.1, 'e': 0.006737946999085527}",25,3,27.91806096735878,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.1, 'e': 0.0064093334462564395}",20,11,18.077202715329598,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.1, 'e': 0.0060967465655156925}",25,9,26.339317777840755,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.1, 'e': 0.005799404726842198}",20,4,24.646214967326078,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.1, 'e': 0.005516564420760825}",20,0,31.074358894764092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.1, 'e': 0.005247518399181436}",30,0,40.1220976606322,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.1, 'e': 0.0049915939069102655}",20,0,24.508249146875922,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.1, 'e': 0.004748150999411524}",20,9,23.783574751634028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.1, 'e': 0.0045165809426127145}",20,0,27.446878058161552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.1, 'e': 0.004296304690752386}",20,0,25.984409884939225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.1, 'e': 0.004086771438464111}",25,0,34.2571318941427,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,False,"{'a': 0.1, 'e': 0.003887457243476172}",25,8,32.06702524683094,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.1, 'e': 0.0036978637164829715}",20,0,22.492029968902493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.1, 'e': 0.003517516774912169}",25,0,31.078907637201862,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.1, 'e': 0.0033459654574713106}",20,15,8.646769494183786,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.1, 'e': 0.0031827807965097038}",25,9,22.945478084822575,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.1, 'e': 0.00302755474537585}",25,12,22.548285426014573,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.1, 'e': 0.0028798991580882764}",25,0,29.007856786883448,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.1, 'e': 0.002739444818768402}",25,3,40.05737640027745,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.0026058405184085304}",25,3,21.939341648328703,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.1, 'e': 0.0024787521766663893}",20,14,11.136714450459657,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.1, 'e': 0.002357862006490262}",20,14,8.64362427786525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.1, 'e': 0.002242867719485831}",25,7,-13.72797426770393,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
114,False,"{'a': 0.1, 'e': 0.0021334817700377363}",30,2,39.160813590950156,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.1, 'e': 0.002029430636295761}",30,0,39.98989056198079,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.1, 'e': 0.0019304541362277349}",25,14,20.56873855192206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.1, 'e': 0.0018363047770289316}",25,20,10.24238092845849,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.1, 'e': 0.0017467471362611429}",30,12,29.756893232909523,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.1, 'e': 0.0016615572731739576}",20,10,1.8213928009165616,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
120,False,"{'a': 0.1, 'e': 0.0015805221687362396}",20,0,27.165858479458283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.1, 'e': 0.0015034391929775938}",20,1,29.347728290656633,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.1, 'e': 0.0014301155983078948}",35,15,32.44467370028107,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.1, 'e': 0.0013603680375479132}",35,7,33.76902082401066,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.1, 'e': 0.0012940221054658675}",20,11,15.722304729103435,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.1, 'e': 0.0012309119026734996}",35,19,26.796677102266894,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.1, 'e': 0.001170879620791192}",25,7,22.9760497736184,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.1, 'e': 0.0011137751478448202}",30,8,38.56566000403082,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.001059455692907626}",20,11,17.201059013947944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.1, 'e': 0.0010077854290485265}",20,7,19.57188668465828,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.1, 'e': 0.0009586351536940351}",30,0,36.484606216570064,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.1, 'e': 0.0009118819655545308}",25,11,24.5068175187496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.1, 'e': 0.0008674089573070164}",20,13,10.60735799595215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.0008251049232659177}",25,5,27.438549361111882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.1, 'e': 0.0007848640813109449}",20,0,29.35735783926668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
135,False,"{'a': 0.1, 'e': 0.0007465858083766919}",20,0,27.823096669238705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.1, 'e': 0.0007101743888425611}",30,15,28.562614305780052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.1, 'e': 0.0006755387751938558}",25,0,30.54583938151818,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.1, 'e': 0.0006425923603555687}",20,0,27.35265931027765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.1, 'e': 0.0006112527611295831}",20,6,20.97280162112042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.1, 'e': 0.000581441612193766}",35,25,21.427115858727873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.1, 'e': 0.0005530843701478434}",20,3,23.98896151938274,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.0005261101271160731}",20,1,19.48781931502162,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.1, 'e': 0.0005004514334406197}",20,11,13.81244769989851,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.1, 'e': 0.0004760441290222782}",30,23,11.56067696910747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.0004528271828868054}",25,19,9.791429758893312,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.1, 'e': 0.00043074254057569555}",35,0,45.101563729088014,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.1, 'e': 0.0004097349789797944}",25,9,30.2399423681873,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.1, 'e': 0.00038975196825276207}",25,0,29.90077996367218,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.1, 'e': 0.0003707435404590955}",25,12,18.65496170685189,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.00035266216462826263}",20,7,22.94379132239003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.1, 'e': 0.0003354626279025184}",25,9,24.8127758833442,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.1, 'e': 0.0003191019224812095}",20,0,22.438802676845338,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.1, 'e': 0.00030353913807887214}",30,0,41.21975404961646,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.1, 'e': 0.0002887353596282081}",20,12,12.906122076617896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.1, 'e': 0.00027465356997214693}",20,0,22.971748359113125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.1, 'e': 0.0002612585573016717}",25,10,21.089655116916955,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.1, 'e': 0.0002485168271079558}",20,10,16.172909863220433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.1, 'e': 0.00023639651842864408}",25,12,21.549592970737574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.1, 'e': 0.0002248673241788514}",20,8,23.066073289858355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.1, 'e': 0.00021390041536766414}",25,20,7.931974747443584,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.1, 'e': 0.00020346836901064672}",20,14,12.667657099105941,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.1, 'e': 0.00019354509955809624}",20,10,18.361089968234133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.1, 'e': 0.00018410579366758115}",25,6,26.542015197727352,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.0001751268481576603}",20,8,22.202816875566228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.1, 'e': 0.000166585810987635}",25,0,28.774066723352384,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,False,"{'a': 0.1, 'e': 0.00015846132511575266}",20,9,20.05476104456973,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.1, 'e': 0.00015073307509547783}",25,3,27.30890174848296,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.1, 'e': 0.00014338173627629418}",20,0,24.004489663738013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
169,False,"{'a': 0.1, 'e': 0.00013638892648201237}",25,0,38.643454233860126,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.1, 'e': 0.00012973716004575472}",20,16,8.0203151401723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.1, 'e': 0.0001234098040866802}",30,21,18.92990160028299,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.00011739103691911859}",20,12,17.00389678924282,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.1, 'e': 0.00011166580849011517}",20,14,13.076491234211684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.1, 'e': 0.00010621980274645913}",30,21,13.568481995433656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.1, 'e': 0.00010103940183709361}",20,11,17.909370545726645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.1, 'e': 9.611165206139487e-05}",25,8,26.948499164495114,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,6,25.925544381209367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,0,31.116105980971007,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,11,18.315490670151114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,13,13.352446195062072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,14,25.413349370187124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,14.277934796527454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,2,33.34790607806818,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,19.291330788621597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,9,20.681933021716393,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
