trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 0.8775825618903728}",30,0,-181.22422827533742,"{0: 15, 1: 5, 2: 7, 3: 1, 4: 2}",0
2,False,"{'a': 0.01, 'e': 0.8525245220595057}",30,0,-143.74777921298386,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
3,False,"{'a': 0.01, 'e': 0.8253356149096782}",25,0,-122.86275424594898,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
4,False,"{'a': 0.01, 'e': 0.7960837985490558}",20,0,-155.40294437208047,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
5,False,"{'a': 0.01, 'e': 0.7648421872844883}",25,0,-95.6448236714523,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.7316888688738208}",20,0,-63.433670348624155,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
7,False,"{'a': 0.01, 'e': 0.6967067093471653}",25,0,-120.3613464389665,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
8,False,"{'a': 0.01, 'e': 0.659983145884982}",25,0,-212.88047632635906,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 4}",0
9,False,"{'a': 0.01, 'e': 0.6216099682706642}",25,0,-38.34759837145515,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
10,False,"{'a': 0.01, 'e': 0.5816830894638833}",35,0,-46.174923564448015,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
11,False,"{'a': 0.01, 'e': 0.5403023058681394}",30,0,-35.43278496494039,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
12,False,"{'a': 0.01, 'e': 0.4975710478917266}",25,0,-37.26764322485495,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
13,False,"{'a': 0.01, 'e': 0.4535961214255769}",25,0,-0.9604170236713256,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
14,False,"{'a': 0.01, 'e': 0.4084874408841568}",20,0,-6.313364944608113,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
15,False,"{'a': 0.01, 'e': 0.362357754476673}",30,0,-65.3272925920908,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
16,False,"{'a': 0.01, 'e': 0.315322362395268}",25,4,-17.62302962556779,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
17,False,"{'a': 0.01, 'e': 0.26749882862458674}",30,0,-24.947733163493794,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
18,False,"{'a': 0.01, 'e': 0.21900668709304083}",20,0,-33.00889525634972,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
19,False,"{'a': 0.01, 'e': 0.16996714290024015}",20,0,16.68310613880182,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.01, 'e': 0.12050276936736573}",20,0,19.83454694725556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.01, 'e': 0.07073720166770202}",20,0,-42.48248752601687,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
22,False,"{'a': 0.01, 'e': 0.020794827803091543}",25,0,37.28050507262988,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,False,"{'a': 0.01, 'e': -0.0291995223012897}",25,0,19.8620607734718,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,0,24.378529445764165,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,7,18.72888081823848,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,1,32.29853669980487,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,7,20.336413346723816,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,4,20.63811347859277,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,0,33.986346009417076,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,16,5.57561578260662,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,0,-7.093558593758651,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
9,True,"{'a': 0, 'e': 0}",30,22,14.8775309767806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,12.01173475701194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",35,0,4.020494609243746,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
12,True,"{'a': 0, 'e': 0}",30,20,13.231415376350538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,14,17.687148792507017,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,3,29.62463230006765,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,12,16.451862139674787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,0,31.66414616813165,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",30,0,2.6624683609175213,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
18,True,"{'a': 0, 'e': 0}",20,0,21.790655394805594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",30,8,35.31534421803134,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,0,25.977846313005166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0, 'e': 0}",25,0,28.45504098541977,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",35,27,11.900353120547608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",30,15,14.039054446755605,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,8,20.25349237373566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,5,32.201144394194216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,0,25.133636129732476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,True,"{'a': 0, 'e': 0}",20,5,23.56864232789259,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,0,13.754927951569373,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,True,"{'a': 0, 'e': 0}",20,2,6.311009561149142,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,12,15.541925953781913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,0,27.500381533085616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0, 'e': 0}",20,14,8.830751185655515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",30,0,32.52247076618666,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
34,True,"{'a': 0, 'e': 0}",20,0,20.60024201971088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
