trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
20,False,"{'a': 0.1, 'e': 0.23457028809379746}",30,0,-9.643882003920881,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
21,False,"{'a': 0.1, 'e': 0.22313016014842962}",20,0,-11.16327072175073,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
22,False,"{'a': 0.1, 'e': 0.21224797382674285}",20,0,-40.09093180295691,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
23,False,"{'a': 0.1, 'e': 0.20189651799465522}",35,11,-36.068536559939396,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
24,False,"{'a': 0.1, 'e': 0.1920499086207539}",20,0,-16.29861018328493,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
25,False,"{'a': 0.1, 'e': 0.18268352405273444}",20,0,-60.878938722941456,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
26,False,"{'a': 0.1, 'e': 0.17377394345044495}",25,2,8.950045662879441,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
27,False,"{'a': 0.1, 'e': 0.16529888822158634}",25,11,19.840983235332732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.1, 'e': 0.15723716631362744}",25,0,-9.128912722892926,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
29,False,"{'a': 0.1, 'e': 0.14956861922263487}",20,10,19.22654465513645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.1, 'e': 0.1422740715865134}",20,0,-23.008761835010027,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
31,False,"{'a': 0.1, 'e': 0.1353352832366125}",25,0,-44.96004384325136,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
32,False,"{'a': 0.1, 'e': 0.12873490358780407}",25,0,-12.04099308328837,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
33,False,"{'a': 0.1, 'e': 0.1224564282529818}",25,1,33.08393576089073,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.1, 'e': 0.11648415777349687}",25,0,-95.46144071990179,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
35,False,"{'a': 0.1, 'e': 0.11080315836233381}",20,0,26.09321307144165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.1, 'e': 0.10539922456186429}",25,8,20.628558093382107,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.1, 'e': 0.1002588437228037}",25,17,-27.209210987571726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
38,False,"{'a': 0.1, 'e': 0.09536916221554961}",35,21,18.038449912054087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.1, 'e': 0.09071795328941251}",30,0,33.81660976932171,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.1, 'e': 0.08629358649937054}",20,0,25.515355127855816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,False,"{'a': 0.1, 'e': 0.08208499862389883}",20,15,9.125343533978125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.1, 'e': 0.0780816660011532}",20,0,23.796882662868832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.1, 'e': 0.07427357821433395}",30,16,-12.591006046676238,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
44,False,"{'a': 0.1, 'e': 0.07065121306042965}",25,0,25.60611338451446,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.1, 'e': 0.06720551273974984}",25,0,-16.919823656295982,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
46,False,"{'a': 0.1, 'e': 0.06392786120670765}",20,0,-26.864003800488593,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
47,False,"{'a': 0.1, 'e': 0.060810062625218056}",25,12,-43.16578638769344,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
48,False,"{'a': 0.1, 'e': 0.05784432087483856}",20,0,14.835369496903454,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.1, 'e': 0.055023220056407335}",25,7,20.105677991782215,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.1, 'e': 0.0523397059484325}",25,0,1.6251590947497676,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
51,False,"{'a': 0.1, 'e': 0.049787068367864055}",20,0,-36.19885065362162,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
52,False,"{'a': 0.1, 'e': 0.04735892439114103}",20,3,-15.048979791702877,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.1, 'e': 0.04504920239355792}",20,0,29.078170799682063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.1, 'e': 0.0428521268670403}",20,9,-27.98381161923301,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
55,False,"{'a': 0.1, 'e': 0.040762203978366336}",20,11,12.826806442676034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.1, 'e': 0.038774207831722134}",35,25,21.29063481015253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.1, 'e': 0.036883167401240126}",20,0,28.58537582491433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.1, 'e': 0.03508435410084515}",20,0,28.725819413071285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,False,"{'a': 0.1, 'e': 0.0333732699603262}",20,0,29.542264090053227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.1, 'e': 0.031745636378068064}",25,6,23.49756473121318,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.1, 'e': 0.030197383422318622}",20,0,16.35420998537093,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
62,False,"{'a': 0.1, 'e': 0.028724639654239548}",35,7,39.14104437233018,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.1, 'e': 0.02732372244729268}",30,0,42.48116914613817,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,False,"{'a': 0.1, 'e': 0.02599112877875546}",25,14,17.771058609276825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.1, 'e': 0.024723526470339506}",25,0,30.083688513774273,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.1, 'e': 0.02351774585600922}",20,3,26.180005107132917,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.1, 'e': 0.02237077185616571}",20,0,20.133589701708857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.1, 'e': 0.02127973643837728}",30,0,38.869121270363294,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.1, 'e': 0.0202419114458045}",20,2,21.890103826564165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.1, 'e': 0.01925470177538703}",25,7,19.486093025995118,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.1, 'e': 0.018315638888734286}",30,0,44.078338265178175,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.1, 'e': 0.017422374639493608}",20,0,17.810580523431828,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.1, 'e': 0.01657267540176134}",25,0,34.39338628990961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.1, 'e': 0.015764416484854583}",35,3,38.390601129705274,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.1, 'e': 0.014995576820477797}",20,14,11.806974700478863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.1, 'e': 0.014264233908999344}",30,11,-12.948511294759196,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
77,False,"{'a': 0.1, 'e': 0.013568559012201019}",30,0,41.2387049194554,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.1, 'e': 0.012906812580479954}",20,0,28.005253373968696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.1, 'e': 0.012277339903068524}",25,0,29.23495317629188,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.1, 'e': 0.011678566970395526}",25,8,31.365089704494785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.1, 'e': 0.011108996538242386}",20,4,27.536904288397263,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.1, 'e': 0.010567204383852731}",20,0,24.53761897831935,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.1, 'e': 0.010051835744633657}",25,0,14.042484805972745,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
84,False,"{'a': 0.1, 'e': 0.00956160193054358}",20,0,22.211571719035046,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.1, 'e': 0.009095277101695888}",20,16,6.778914748270347,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.1, 'e': 0.008651695203120703}",20,2,26.93443611382697,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.1, 'e': 0.008229747049020096}",25,14,16.674400965895316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.1, 'e': 0.007828377549225838}",20,8,20.637742704091796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.1, 'e': 0.007446583070924404}",25,0,30.78801185136596,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,False,"{'a': 0.1, 'e': 0.007083408929052182}",20,13,11.102624959004933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.1, 'e': 0.006737946999085527}",20,0,-17.66243968067589,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
92,False,"{'a': 0.1, 'e': 0.0064093334462564395}",30,0,39.65724670862835,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,False,"{'a': 0.1, 'e': 0.0060967465655156925}",25,19,8.100664640163899,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.1, 'e': 0.005799404726842198}",20,0,25.212077469210268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.1, 'e': 0.005516564420760825}",20,8,19.94339755965557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.1, 'e': 0.005247518399181436}",20,0,24.311822610141764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.1, 'e': 0.0049915939069102655}",20,0,25.440860079737945,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.1, 'e': 0.004748150999411524}",20,4,28.51620458191408,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.1, 'e': 0.0045165809426127145}",20,0,28.826851134290596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.1, 'e': 0.004296304690752386}",30,0,42.86661282178836,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.1, 'e': 0.004086771438464111}",20,10,12.55625140045475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.1, 'e': 0.003887457243476172}",30,0,42.47390247832102,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.1, 'e': 0.0036978637164829715}",25,0,32.421706578767676,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.1, 'e': 0.003517516774912169}",25,0,21.23844038942526,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
105,False,"{'a': 0.1, 'e': 0.0033459654574713106}",20,0,-39.59072818052599,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
106,False,"{'a': 0.1, 'e': 0.0031827807965097038}",25,11,18.037773852300376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.1, 'e': 0.00302755474537585}",20,0,18.540352016148635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,False,"{'a': 0.1, 'e': 0.0028798991580882764}",20,2,32.888812637583285,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.1, 'e': 0.002739444818768402}",25,0,34.96288847008479,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.1, 'e': 0.0026058405184085304}",20,0,24.4847982869495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.1, 'e': 0.0024787521766663893}",20,14,10.401663798104554,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.1, 'e': 0.002357862006490262}",20,0,22.83261225169409,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.1, 'e': 0.002242867719485831}",20,0,27.436280551297422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.1, 'e': 0.0021334817700377363}",30,3,37.51964066040212,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.1, 'e': 0.002029430636295761}",20,0,22.01628759403091,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.1, 'e': 0.0019304541362277349}",25,9,29.566824630348897,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.1, 'e': 0.0018363047770289316}",25,8,21.209570545984118,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.1, 'e': 0.0017467471362611429}",25,3,35.417337636896555,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.1, 'e': 0.0016615572731739576}",25,0,30.732630151861656,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
120,False,"{'a': 0.1, 'e': 0.0015805221687362396}",20,0,23.665566585466127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.1, 'e': 0.0015034391929775938}",20,4,17.87792074775605,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.1, 'e': 0.0014301155983078948}",25,0,24.003377412251456,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
123,False,"{'a': 0.1, 'e': 0.0013603680375479132}",20,10,15.432445214820202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.1, 'e': 0.0012940221054658675}",20,0,23.0625656685899,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.1, 'e': 0.0012309119026734996}",20,0,23.83326527249535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
126,False,"{'a': 0.1, 'e': 0.001170879620791192}",25,10,26.694347646028618,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.1, 'e': 0.0011137751478448202}",30,13,27.50160433534792,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.001059455692907626}",30,0,42.12765074079814,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.1, 'e': 0.0010077854290485265}",30,0,37.98387832303259,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.1, 'e': 0.0009586351536940351}",30,0,37.70878182487544,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.1, 'e': 0.0009118819655545308}",25,17,11.064433457305233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.1, 'e': 0.0008674089573070164}",30,0,-0.44074629067473636,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
133,False,"{'a': 0.1, 'e': 0.0008251049232659177}",25,0,34.61195974634696,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.1, 'e': 0.0007848640813109449}",20,0,23.07447182933834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
135,False,"{'a': 0.1, 'e': 0.0007465858083766919}",25,0,31.386211362852332,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.1, 'e': 0.0007101743888425611}",30,8,28.234513299789917,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.1, 'e': 0.0006755387751938558}",20,13,14.537500764776428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.1, 'e': 0.0006425923603555687}",25,0,36.986795171381615,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.1, 'e': 0.0006112527611295831}",25,20,9.701848057036383,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.1, 'e': 0.000581441612193766}",20,0,16.14551688775554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
141,False,"{'a': 0.1, 'e': 0.0005530843701478434}",25,0,26.226330918617464,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
142,False,"{'a': 0.1, 'e': 0.0005261101271160731}",30,17,23.109777063730238,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.1, 'e': 0.0005004514334406197}",20,0,29.41211453943285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
144,False,"{'a': 0.1, 'e': 0.0004760441290222782}",25,11,19.828466705352405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.0004528271828868054}",20,8,13.060574100602949,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.1, 'e': 0.00043074254057569555}",20,0,22.88589524828196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.1, 'e': 0.0004097349789797944}",25,0,-14.434507623665194,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
148,False,"{'a': 0.1, 'e': 0.00038975196825276207}",30,15,26.358870231642236,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.1, 'e': 0.0003707435404590955}",35,0,43.37858404841203,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.1, 'e': 0.00035266216462826263}",20,0,20.00642005910307,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.1, 'e': 0.0003354626279025184}",25,0,27.587756211993657,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.1, 'e': 0.0003191019224812095}",20,0,24.301047589055926,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.1, 'e': 0.00030353913807887214}",25,2,29.96323469430694,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.1, 'e': 0.0002887353596282081}",25,0,27.20912278877444,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
155,False,"{'a': 0.1, 'e': 0.00027465356997214693}",25,14,23.268781763366427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.1, 'e': 0.0002612585573016717}",25,10,28.3546592717811,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.1, 'e': 0.0002485168271079558}",20,0,25.304432884646147,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.1, 'e': 0.00023639651842864408}",20,0,23.504933493760355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.1, 'e': 0.0002248673241788514}",20,0,22.880397854614557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.1, 'e': 0.00021390041536766414}",25,0,29.531861467180807,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.1, 'e': 0.00020346836901064672}",20,7,20.233084743054974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.1, 'e': 0.00019354509955809624}",25,0,35.99431379880129,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.1, 'e': 0.00018410579366758115}",25,13,19.858135263647668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.0001751268481576603}",20,0,17.50964147699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
165,False,"{'a': 0.1, 'e': 0.000166585810987635}",20,11,12.712234231920837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.1, 'e': 0.00015846132511575266}",20,0,28.714299148449985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
167,False,"{'a': 0.1, 'e': 0.00015073307509547783}",20,1,21.78162930122184,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.1, 'e': 0.00014338173627629418}",25,0,34.715384102945,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
169,False,"{'a': 0.1, 'e': 0.00013638892648201237}",30,0,39.687167981634964,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.1, 'e': 0.00012973716004575472}",20,0,30.269945771603766,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.1, 'e': 0.0001234098040866802}",20,0,25.541110028256487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,False,"{'a': 0.1, 'e': 0.00011739103691911859}",20,14,10.594063220546877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.1, 'e': 0.00011166580849011517}",20,9,21.444525575453778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.1, 'e': 0.00010621980274645913}",20,0,23.90186522885825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.1, 'e': 0.00010103940183709361}",25,3,29.632516698709033,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.1, 'e': 9.611165206139487e-05}",25,18,12.535694288962725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,7,30.233712214814428,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,0,38.02660822975374,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,0,36.06646265808277,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,12,25.50353291714109,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,0,36.80717422047121,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,24.75397244441487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,0,21.177427275881097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,0,26.234294917274294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",25,14,21.181186330389178,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
