trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
802,False,"{'a': 0.8, 'e': 0.0}",25,17,13.97271569463867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.8, 'e': 0.0}",20,10,19.33965373452911,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.8, 'e': 0.0}",25,19,12.805496215085363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.8, 'e': 0.0}",25,2,40.34467709111088,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.8, 'e': 0.0}",25,11,27.909980093760403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.8, 'e': 0.0}",20,10,22.20469714568088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.8, 'e': 0.0}",35,24,20.4590330122414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.8, 'e': 0.0}",20,8,23.096536612150988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.8, 'e': 0.0}",20,6,23.467491158251644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.8, 'e': 0.0}",30,8,40.460354203647384,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.8, 'e': 0.0}",30,21,14.630862331317921,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.8, 'e': 0.0}",20,11,15.440788829927557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.8, 'e': 0.0}",20,12,13.809913298929127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.8, 'e': 0.0}",30,18,21.09930451194035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.8, 'e': 0.0}",20,11,15.781200088037023,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.8, 'e': 0.0}",30,12,33.63137067760163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.8, 'e': 0.0}",20,13,16.33035182923995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.8, 'e': 0.0}",20,10,16.03382923861701,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.8, 'e': 0.0}",20,16,7.193020382332255,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.8, 'e': 0.0}",30,7,38.508055753527856,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.8, 'e': 0.0}",20,9,18.871580898007707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.8, 'e': 0.0}",25,16,15.497019448541272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.8, 'e': 0.0}",25,17,12.348955337737383,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.8, 'e': 0.0}",20,13,10.773473906569963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.8, 'e': 0.0}",20,8,21.800289383730302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.8, 'e': 0.0}",30,17,20.93202823801924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.8, 'e': 0.0}",25,17,15.138222357101938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.8, 'e': 0.0}",35,18,31.573025131218287,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.8, 'e': 0.0}",30,15,26.86455775506911,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.8, 'e': 0.0}",20,0,26.343416083480626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.8, 'e': 0.0}",25,16,18.403720435550355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.8, 'e': 0.0}",30,11,35.91224519860092,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.8, 'e': 0.0}",25,14,23.550681303636157,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.8, 'e': 0.0}",20,15,6.227584197277382,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.8, 'e': 0.0}",25,19,11.009170973195346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.8, 'e': 0.0}",25,1,40.60185065806616,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.8, 'e': 0.0}",20,14,8.314792398838948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.8, 'e': 0.0}",20,3,30.324719624794138,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.8, 'e': 0.0}",35,22,21.527241483050567,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.8, 'e': 0.0}",20,11,16.12958898850353,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.8, 'e': 0.0}",25,14,23.686980162100983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.8, 'e': 0.0}",20,9,20.505361006498912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.8, 'e': 0.0}",30,2,44.72517184091262,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.8, 'e': 0.0}",20,14,10.829853493676804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.8, 'e': 0.0}",25,13,23.613943885296276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.8, 'e': 0.0}",30,20,19.215160642148167,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.8, 'e': 0.0}",20,8,24.067804560661344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.8, 'e': 0.0}",20,9,21.12782035729008,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.8, 'e': 0.0}",30,16,30.2450751575228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.8, 'e': 0.0}",20,12,14.633803600515453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.8, 'e': 0.0}",20,12,14.333027035559383,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.8, 'e': 0.0}",30,22,16.524697752209864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.8, 'e': 0.0}",30,20,22.582546079493966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
